,epoch,train_mse,train_r2,test_mse,test_r2
77,77,0.0002844594344496727,0.9971312284469604,0.00041226230314350687,0.9954889416694641
78,78,0.00027904129517264663,0.9971888661384583,0.0004085260043211747,0.9955304861068726
79,79,0.00027007819956634195,0.9972856640815735,0.000392433452361729,0.9956967234611511
80,80,0.00028427601361181586,0.9971388578414917,0.0004047054153488716,0.9955897927284241
81,81,0.00025868420372717084,0.9973978996276855,0.00039589894458913477,0.9956531524658203
82,82,0.00024845487042330207,0.9975084662437439,0.000370900347661518,0.995948314666748
83,83,0.00023631012765690685,0.9976342916488647,0.0003670493251775042,0.9960095286369324
84,84,0.00023516258457675576,0.997645378112793,0.00036620346782001434,0.9959949254989624
85,85,0.0002331098539289087,0.9976657629013062,0.00038645089352939976,0.9958032965660095
86,86,0.0002243956511374563,0.9977582097053528,0.00035866528924088925,0.9960784912109375
87,87,0.00021693505975417792,0.9978383183479309,0.0003554428149072919,0.9961013793945312
88,88,0.00021283886523451657,0.9978756308555603,0.0003530307958499179,0.996134340763092
89,89,0.00021118965395726264,0.997896134853363,0.00035705105892702704,0.9961044788360596
90,90,0.00020390049903653562,0.9979701042175293,0.0003567523317542509,0.996127724647522
91,91,0.00020153024420142173,0.9979971647262573,0.00034095262071787147,0.996265709400177
92,92,0.0001990586093161255,0.9980176687240601,0.00034739598413580097,0.9962368607521057
93,93,0.0001928532001329586,0.998090386390686,0.00033840581272670534,0.9963319897651672
94,94,0.00019143287895713,0.9980970025062561,0.00034020268230960937,0.9963201880455017
95,95,0.0001902664517983794,0.998108446598053,0.0003428792870181496,0.9962533116340637
96,96,0.00018832005735021086,0.9981330037117004,0.00034184793184977025,0.9962678551673889
97,97,0.00018772005301434546,0.9981411099433899,0.0003395993289814214,0.996298611164093
98,98,0.00018595663725864142,0.9981538653373718,0.0003354530645083287,0.9963453412055969
99,99,0.00018782208033371717,0.9981324672698975,0.0003398964436200913,0.9962930083274841
