,epoch,train_mse,train_r2,test_mse,test_r2
79,79,0.004427357295528054,0.9543387293815613,0.004385126689157914,0.9513663649559021
80,80,0.00440766186453402,0.9545263648033142,0.004437418043380603,0.9503432512283325
81,81,0.004407685101032257,0.954463005065918,0.004685274587245658,0.9479766488075256
82,82,0.0042978700082749125,0.9556503891944885,0.004460204298084136,0.9502905607223511
83,83,0.004227576592937112,0.9564108848571777,0.004237515619024634,0.9526838660240173
84,84,0.004143538108095527,0.9572449922561646,0.004276410611055326,0.9521737694740295
85,85,0.004203854082152248,0.9566012620925903,0.00419683063228149,0.9530627131462097
86,86,0.004115172043442726,0.9575521945953369,0.00407270593859721,0.9545691609382629
87,87,0.004087670965120196,0.9579061269760132,0.0042465460719540715,0.9528602957725525
88,88,0.0040272874757647514,0.9584159255027771,0.004106444903300144,0.9539386630058289
89,89,0.0040257782582193615,0.9585102796554565,0.0041193431679857895,0.954163134098053
90,90,0.004049995135515928,0.9582418203353882,0.004145618389884476,0.953947901725769
91,91,0.003912837028503418,0.9596924781799316,0.004134848823014181,0.9539718627929688
92,92,0.003940199913457036,0.9593195915222168,0.004065207911480684,0.9549059867858887
93,93,0.0039054205380380153,0.9598433971405029,0.004002065390523057,0.9556691646575928
94,94,0.003884423404932022,0.9599168300628662,0.003983371265348978,0.9557663202285767
95,95,0.0038821074571460485,0.9599149823188782,0.004043975714012049,0.9552759528160095
96,96,0.003910682311281562,0.9597242474555969,0.003975012579758186,0.9561555981636047
97,97,0.0038430192917585375,0.96044921875,0.004024247245979495,0.9552252292633057
98,98,0.003880158543586731,0.9599177837371826,0.003998658437922131,0.9555123448371887
99,99,0.0038817478623241184,0.9598706960678101,0.003916082772775553,0.9566078782081604
